B00NIYJF6U|1.0|2|January 30, 2016|... the camera a couple of days ago and was happy with the condition|I received the camera a couple of days ago and was happy with the condition, that is until I charged the product and turned it on. The camera kept freezing on me and has glitches on the images. Just think about watching snow on a TV and that's what you have with the screen display. Not happy with this purchase at all.
B00NIYJF6U|1.0|0|June 17, 2015|Lemon?|This GoPro continually overheats. The unit gets so hot that I can't hold it in my hand and I'm afraid that it will start a fire.
B00NIYJF6U|1.0|2|February 5, 2016|The GoPro gets hot and stops working within 20 minutes ...|The GoPro gets hot and stops working within 20 minutes. The battery needs to be pulled to reset. Once reset it can be use for a few more minutes maybe 10 minutes and then it looks up again.
B00NIYJF6U|1.0|5|April 18, 2016|Stay away. Vacation ruined|Stopped working on day 3 of an 8 day Hawaii trip. GoPro tech support blamed it on a faulty memory stick.  The camera freezes up even without the memory stick inside. This is a known issue, check out the GoPro forums. Save your self some heartache.
B00NIYJF6U|1.0|2|July 4, 2016|Simple is better|Within months and only a few uses the camera started showing me a black screen and not taking pictures.  I paid way too much for this item for the Gopro not to work. I contacted Gopro and they had every excuse in the world why it may not be working. What a pain in the butt! I was overly excited to buy this and very disappointed!! For the record It was in a lifeproof case it's entire life! Barely used in the water! Maybe gopro hasn't figured out the LCD screen yet.
B00NIYJF6U|1.0|1|November 3, 2016|Missing 16gb memory card and battery charger.|The product description said it includes battery charger and 16gb memory card. But I did not find it in the shipment. I am not sure if it should be a separate package inside the same shipment or if it should be part of GoPro item itself.
B00NIYJF6U|1.0|4|May 15, 2015|Very problematic Camera|Purchased the GoPro HERO4 SILVER as a gift for my son.  He has had nothing but problems with this very expensive camera.  Freezing is an issue, as well as intermittent issues with not being able to record.  Current issue is it will not charge.  I have contacted GOPRO directly and will update once I hear back.  Just wanted to advise against this purchase.  If you google GORPRO HERO Problems, this is not a remote issue, there are tons of people having problems with this camera.
B00NIYJF6U|1.0|0|August 29, 2016|USB GoPro cable is defective. This is clearly a ...|USB GoPro cable is defective. This is clearly a returned product. Spare case screens had writing on them when I opened the box.
B00NIYJF6U|1.0|0|February 28, 2017|Save your money|Clearly not a hero 4
B00NIYJF6U|1.0|8|December 27, 2014|One Star|Freezes all the time. And Sometimes takes lije all-violet pictures .... Disappointing
B00NIYJF6U|1.0|3|November 27, 2015|Card Error!!|Card Error! Yes, am one of those persons who keep getting the infamous card error that leads to the camera seizing up! And yes, I have tried different SD cards, all of which were the recommended class. In fact, I emailed gopro directly and gave them the specific name of the cards I was using and they replied that those cards should work! Am still trying to figure out though why only Gopro cameras are plagued with this problem (other cameras may have this issue occasionally but Gopro has seemed to corner the market on 'Card Error'). Of course what this means is that the sport cam that you bought to capture moments that may be impossible or very hard to get in the future (scuba diving, aerial shots, rock climbing etc.) will have you pissed when you're looking back at your footage and realizing that you got 18 minutes of your hour long adventure. Moreover, none of the features in the cam (FOV, FPS, Protune etc.) will matter because Card Error will result in you not getting the footage in the first place!!
B00NIYJF6U|1.0|5|March 5, 2016|... have to say I didn't wanna believe in the bad reviews so I took a chance|Im an honest guy and I have to say I didn't wanna believe in the bad reviews so I took a chance. Well for the record I wanna say I got SCREWED big time, Battery didn't wanna charge, When it was unplugged Red light said it was charging. If you have an important life event you want to record like I did don't count on this camera. WASTE of time and MONEY. Youll have better video/pics through your phone. 100% HONEST REVIEW!!
B00NIYJF6U|1.0|4|January 28, 2016|This is the 3rd replacement Hero 4 Silver camera I ...|This is the 3rd replacement Hero 4 Silver camera I received from Amazon in a month.  All 3 have the same 2 issues.  The all have the wifi helicopter sound issue and they get hot when used.  So frustrated.
B00NIYJF6U|1.0|0|January 2, 2017|One Star|Returned, images were unacceptable.
B00NIYJF6U|1.0|1|March 27, 2017|Battery will not charge!|The battery will not charge no matter how many troubleshooting steps I follow!
B00NIYJF6U|1.0|2|April 29, 2015|Received the GoPro Hero 4 silver, with manufacturing defects ...|Received the GoPro Hero 4 silver, with manufacturing defects does not work, to use the recommendation of the manufacturer had to buy a brand Lexar model 633x memory, I was able to upgrade the software and igualmanera still did not work, from the first day the camera it stays in the start menu and does not recognize the rest of the commands, I tried restarting of all forms and the camera does not work, additionally the camera when I arrived note that in one of the corners of the front frame right supeior was broken. Please I need to be refunded my money, because the article does not work in any way.
B00NIYJF6U|1.0|3|February 11, 2016|Have no idea how something that costs $350 dollars can have so many problems|I bought my GoPro and it came in Tuesday.  Long story short, it literally had every single problem that you could find on the reviews here. -Camera overheated -Helicopter noise after recording with the wifi on and then downloading onto my phone -I spent two hours messing with my camera and trying to connect it to wifi.  In roughly a two hour time span I got it to connect to my phone and able to record using my phone but after having he preview on my phone for 15 seconds it'd freeze and the GoPro itself would freeze up. I am getting a return and hopefully the new one works how it's supposed to.
B00NIYJF6U|1.0|5|April 12, 2016|Too Many Glitches.|Nothing but glitches with this camera. It constantly freezes up when connecting or disconnecting through the usb port. The only solution is to pull the battery out and reinsert it. The GoPro phone app only connects occasionally through the wifi connection. Videos that are clearly on the camera will not download through the GoPro app. It is hit and miss. Yeah, the video looks good, but what good is it when you cannot consistently get it downloaded to your computer? I am very disappointed with the function of this camera. I now also have a ton of accessories I bought to go with the camera that have to be returned. Nothing but a hassle.
B00NIYJF6U|1.0|1|December 7, 2016|I purchased a new GoPro. This came in a ...|I purchased a new GoPro. This came in a package that had been open and package torn and very worn on the corners. I sent it back immediately.
B00NIYJF6U|2.0|9|March 14, 2016|Gopro issue|I bought this gopro camera to use for an upcoming vacation. I decided to try it out at our daughters winter guard performance. When we got home and hooked it to the HDMI cable that is attached to our LG smart tv to watch it, the video froze after about one minute of the four minute performance.  We called go pro tech support and they informed me that their engineer's were aware of the problem and said they "might" get the problem resolved in the future. We were told we would have to record the videos in a lower resolution in order to play it back on our tv. It is unfortunate to spend this much money on a video camera that will not perform as advertised and have to settle for a less quality video output. We are not very pleased with what we have found out and just feel it is something that others who are looking at this product need to be made aware of before making their purchase.
B00NIYJF6U|2.0|0|August 7, 2017|Died one month after replacement plan ends|Worked bellow expectations for one year with consistent overheating in the most average of weather. Continual issues with turning on and off and locking up. I used it as a dash cam, the simplest of labors, but it still managed to disappoint even there with a constant air of unreliability. And finally, the kicker, one month after my very expensive replacement plan runs out it completely falls apart, with sd errors that make it completely unable to use no matter which sd I use it for. I spent months researching the best camera for my needs, but I suppose my conclusion was way off. This camera has been a sour expensive experience since day one. I'll stick to the cheap stuff from now on. At least they don't make you go broke for their shoddy craftsmanship.
B00NIYJF6U|2.0|1|June 21, 2017|External microphone ports never work|I have purchased two of these cameras and neither one of them worked for external audio. I have a drawer full of microphones and microphone adapters and none of them work.  I recently purchased a Drift ghost S it has a 3.5 mm microphone Jack on it no need for an adapter I do not know why GoPro can't build their cameras the same.  The video is excellent though but not being able to run a microphone into my helmet is a problem for me.
B00NIYJF6U|2.0|1|December 30, 2016|Bad audio when using the Wifi setting.|Buyer beware. I used the wifi with it recently and noticed a thumping or helicopter like sound on the audio. Turns out this is a common issue with this camera. No way to fix it and since I'm past the 1 year warranty...looks like I'm stuck with it. If you purchase, you should IMMEDIATELY test it with the wifi settings to see if you can hear the thumping in the audio!!
B00NIYJF6U|2.0|1|April 9, 2017|Video jiggles around so much it detracts from the content is so so annoying. It's going back tomorrow|The deal breaker with the HERO4 is no image stabilization.  Video jiggles around so much it detracts from the content is so so annoying.  It's going back tomorrow.  What a shame.
B00NIYJF6U|2.0|0|December 16, 2016|This is the first GoPro I've had and I've found that it freezes up during the middle of a recording (and I take like 5 minute ma|I have not been impressed with the GoPro at all.  This is the first GoPro I've had and I've found that it freezes up during the middle of a recording (and I take like 5 minute max videos) and the image quality is pretty poor.  It is small and lightweight but to me that is where the pros stop.
B00NIYJF6U|2.0|0|September 17, 2017|Over rated|I was disappointed in what the GoPro can actually do. I think it is a super overrated camera. Needed to have the absolute best light to take in any color! Was ok for timelapse of the moon.
B00NIYJF6U|2.0|0|July 30, 2017|paperweight item only|worked for one month.  then.....will not turn on.  nice paperweight.
B00NIYJF6U|2.0|0|February 18, 2017|Not worth the money and the hype..|The battery last for only an hour.. I basically need so many batteries!! After I used the camera for an hour, it just crashes then becomes okay again... And this thing is not cheap you know!
B00NIYJF6U|2.0|1|December 6, 2016|Two Stars|top latch broke in a month of light use
B00NIYJF6U|2.0|2|February 23, 2016|Great Camera, Bad Battery|The camera is amazing, I really like it and it didn't take long to figure out the basics. At first I wan't sure about purchasing it due to some reviews of recieving a defective camera with a purple screen and was debating on getting it locally. However, I have been using the camera a lot in the past couple weeks and not one problem. The reason for giving it a two star is the battery. I believe I recieved a bad battery, it doesn't last long at all. I'lll have it fully charged and in a few minutes it drops from 100% to 70% then about 25 minutes it will go completely dead. When I first got it I fully charged the battery before turning it on and using it and it did this the first time using it. Ever since I got it iv been fully charging it and letting it fully die and nothing is changing. Over all I love the camera and I'm glad I got it, just it was a major let down about the battery and having to stay close to an outlet.
B00NIYJF6U|2.0|0|September 21, 2016|It was difficult to transfer memory.|It was difficult to transfer memory.  And batteries only last an hour - so make sure you have a few
B00NIYJF6U|2.0|0|March 19, 2016|Two Stars|Disappointed that it wouldn't charge but great return policy and ordered the black instead.
B00NIYJF6U|2.0|0|October 13, 2016|Two Stars|its freezing up on me
B00NIYJF6U|2.0|3|August 31, 2016|The quality was great, but a week into the trip...|This past summer, I bought the Hero4 Silver GoPro for my trip to Southeast Asia. The quality was great, but a week into the trip, the housing case's attachment tab broke off while unscrewing the GoPro from the headpiece. This ruined every shot for the rest of the trip because I was not capturing even shots (the camera was tilted). I am very unsatisfied with this product.
B00NIYJF6U|2.0|14|March 9, 2015|that the solution in every case was to ship thing to gopro under warranty and they replace it and maybe you will get a good one.|I did a ton of research before buying this camera and was aware of the many reports of the hero4 silver freezing and becoming completely unresponsive. It seems from the reports I've read, that the solution in every case was to ship thing to gopro under warranty and they replace it and maybe you will get a good one. I thought just maybe I would get a good one since they have been out a while now.... Nope. nothing but issues. My SD card is officially supported and is one of the fast cards you can buy today.  Rather than jack with shipping back and forth and dealing with the hassle of that whole mess, I just returned the dang thing to Amazon and went to my local Best Buy to get one and hope for the best. Well, the one from Best Buy has tested great so far. I guess it's just a roll of the dice with this model. I figured if i got another bad one it would much easier to just go back to the local store.
B00NIYJF6U|2.0|1|March 18, 2017|Have to replace lens and cover, and no charger to charge the GoPro|It works fine, except for the fact that it didn't come with a charger, the lens were VERY scratched, the cover for over the plugs, where I would put the charger, is missing. The silver cover is all scratched up and is broken at the top and it stabs me. I would recommend this product if someone has the time to replace practically everything and will but a battery pack separate. I would recommend this product for anyone who is willing to pay more to get the GoPro quality that everyone wants.
B00NIYJF6U|2.0|3|October 28, 2015|LCD screen already broke!|I've had this item for about a month now.. I only use it for a handheld gimbal, and the LCD screen has already gone bad.. 5 days outside of the return policy. Ive never dropped it or carelessly handled it. Disappointed.
B00NIYJF6U|2.0|1|December 23, 2015|Not Happy!|I spent 3 hours trying to connect the WiFi on the camera to the phone app with no success. Finally after talking to GoPro technical support they said the WiFi isn't working correctly and I had to send it back. I might have saved a little money buying it through Amazon, but now that there is a problem, I have to mail it back and won't have the camera for christmas as I planned!!
B00NIYJF6U|2.0|3|April 12, 2015|Dissatisfactory image quality and spotty Wifi|I bought it to take it on my runs with me when I leave my phone behind, and am a bit disappointed in the image quality of stills: Moving objects come out blurry every single time, despite the dedicated burst mode. Non moving objects and scenery look much worse than on my Note2, and even my Galaxy  Gear smartwatch, incredibly. Connecting my Android phone is more hit than miss, I have to try about 5 times restarting the camera and app, until I finally get a connection established. I would put up with it if the pictures came out better. It just doesn't seem like they used a good image sensor. I am sure it's a great camera for action videos, but again, I just need something small that takes great pictures, and the Hero 4 isn't it. I will say that pictures come out slightly better than on my Polaroid Cube. Something else that irks me is the fact that despite a bazillion accessories out there, there is no way to attach a lanyard to the camera if I use it without the waterproof case, which I don't need, and which would make the camera too bulky. I think I will return it for the above stated reasons, even though I love its small size and Wifi when it works :(
B00NIYJF6U|2.0|0|July 30, 2016|Might have got a lemon|Not sure if something is wrong with the one I ordered for my husband or if he just has no clue how to use it. After charging the battery, it went dead after only a few minutes.  Also, while playing back some video, it freaked out so he removed the battery.  Now it wont work at all!!  Said the underwater picture was very clear before it freaked out.
B00NIYJF6U|2.0|1|April 14, 2017|Does not connect to Samsung!!!|My gopro hero 4 does not connect with my Samsung S6 phone!!! When chatting with the gopro team they said it is not compatible anymore!!! Are u serious??
B00NIYJF6U|2.0|1|October 29, 2015|Everything is there, except for the waterproof housing even ...|Everything is there, except for the waterproof housing even though it was advertised under the features and details and was also shown in the picture.
B00NIYJF6U|2.0|3|December 2, 2015|All Hype, little reality.|I bought the GoPro 4 Silver with the idea in mind that I was buying the best camera of this type available.  It turned out that it's a nightmare to set up and just didn't deliver on picture quality.  Note that this camera only downloads wirelessly, that's one point not made in all the tutorials and advertisements never mentioned.  The GoPro App download was different for different iPads I had, and totally wrong for one of them.  Couldn't connect wirelessly.  In general, I can't recommend buying this camera to anyone who can't spend two or three days messing around with it to get it to work...and maybe a few more days to get it to work properly...if at all.
B00NIYJF6U|2.0|1|February 7, 2016|Not so easy to use|Having nothing but trouble with the WIFI, Amazon won't take it back, I may have to fight about this one
B00NIYJF6U|2.0|1|January 27, 2016|Two Stars|Poor image quality on the LCD, with stripes. Let's hope Hero5 is of better quality
B00NIYJF6U|2.0|0|March 18, 2016|Didn't like it|Way overpriced for what you get. Yes, it's very small and portable. Shoots nice video. That's it. You have to buy everything extra at an already high price. Wasn't what expected. We returned.
B00NIYJF6U|2.0|0|July 12, 2016|Very disappointed as that was for an upcoming trip|This product did NOT come with the three-way pivot arm, as stated. Very disappointed as that was for an upcoming trip.
B00NIYJF6U|2.0|3|April 29, 2016|VERY disappointed.|The camera will not communicate with any of my computers.  Contacted support and they said to update the firmware.  Did it.  No change. I have some very inexpensive electronics that will be recognized by the computer every time.  This is simply unacceptable.  Cannot recommend this unit.
B00NIYJF6U|2.0|1|May 27, 2015|Camara Damage :(|Hi GoPro team, I'm really sad because my camera was damage since the first day. I could take some photos, not good at all because the camera began to be blocked, the screen was black and the buttons didn't work. I had high expectations because I was going to use it the first time in a trip but it was a bad experience. Would it be possible to have a support contact to fix it or have a new camera or have my money back. Please let me know any comment or a photo or video as a support. My mail is dca134@gmail.com Thank you! Diana Ariza
B00NIYJF6U|2.0|4|July 9, 2015|Freezes|it worked great for the 2 out of the 4 months I've had it and now if I take a picture it will freeze automatically and now i can't use it and I am looking to return it
B00NIYJF6U|2.0|2|May 6, 2015|Freezing and faults|Worked fine for the first couple uses, then as soon as I put it to the test in the heat of the day and shaky conditions, it decides to freeze and not function. Had to remove battery to restart it, now the screen has different colored lines going through it. I'm going to sell it to a pawn shop and buy one with a warranty, since the seller offered zero and little to no real return policy.
B00NIYJF6U|2.0|5|December 28, 2014|Defective Lens|Delivery was prompt but prior to even opening up the standard plastic housing, I could see a scratch over the lens area.  After opening up the housing I could confirm that the scratch was on the camera lens itself - and it was a deep scratch.  Either GoPro lacks proper product inspection processes or it had already been returned and they tried to pawn it off to an unsuspecting new buyer.  I didn't need to buy it online so I'm wondering why I did.  I'll return it and buy one from a brick & mortar retailer where I can visually inspect it first; probably a good practice for all pricy electronics.
B00NIYJF6U|2.0|2|July 1, 2016|Don't buy for burning DVD'S|First off this is a great little camera for pics and the quality is awesome. But having said that I purchased this for video, and it does take the best video I have ever seen. But people be warned if you think you can take a video of an hour walk through the mountains or of a family get together and then burn it to a DVD you are in for a surprise. Even on the lowest resolution {video is awesome} you will be way over the capacity of the 4.7 Gig DVD! I was only able to get about 25 minuets of video to burn to a DVD. I read a ton of reviews and nowhere did anyone talk about burning videos to a DVD. I already have an awesome 12MP camera for pictures. Even when I burnt a 25 minute video to DVD it did not play good on my fancy DVD home player. If anyone wants a barely used GoPro Silver and accessories let me know. If I would have been able to read about burning it to a DVD on their website or any info in the reviews I would not have purchased it. Shame on you GoPro for not telling people about this.
B00NIYJF6U|2.0|0|September 9, 2015|Two Stars|I got the camera on time but the LCD screen is not working. what can I do about it??
B00NIYJF6U|2.0|0|April 10, 2015|can not use for long recordings|I purchased the go pro to record our sailing practices (we race sailboats) and then send them to the crew for post practice or post race review. however, the recordings are 1 hour long, approx 500mg in size and takes 12 hours or so to download to computer and upload to dropbox. so, for my purpose it was a waste of money. having said this the quality is good and operating is good but the software to download to computer IS NOT intuitive.
B00NIYJF6U|2.0|1|April 29, 2016|My videos was very choppy. I did use an ...|My videos was very choppy. I did use an high end SDD card, but still a bit shaky. Returned it.
B00NIYJF6U|2.0|28|October 9, 2014|Unimpressed so far|New to Go Pro and was excited to get the camera. Just received the camera and out of the box the touchscreen had 25% dead pixels along one side of the screen.  Will return through Amazon, hope for the best with the replacement.  So far not impressed with the quality control of the product,
B00NIYJF6U|2.0|0|November 11, 2015|Two Stars|I only got blurry pics. Also did was not compatible with my MacBook.
B00NIYJF6U|2.0|1|February 20, 2015|Disappointed with GoPro quality|The product didn't work, and I had to return it.
B00NIYJF6U|2.0|0|January 10, 2015|Two Stars|Didint received memory card
B00NIYJF6U|2.0|0|June 26, 2017|grainy quality and I just about went through the entire menu to see if I can get better results.|For the price its not worth it... in low light conditions its not even worth it... for outdoors its just ok.. grainy quality and I just about went through the entire menu to see if I can get better results... Its all about some companies selling you things for the size and portability rather than quality.. stop holding back on the better circuitry and sell it already, not the junky toys.
B00NIYJF6U|2.0|0|August 22, 2017|Silver or Black addition Gopro hero 4|This isn't the product I was sold, by comparing the silver and black addition gopro hero 4, the major difference is that hero silver has a LCD tuch screen and Black addition doesn't. But I do now own a GoPro Hero 4 silver and it is user friendly and extremely versatile, great for beginners!
